Rk,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1,WAS,Kwame Brown,12,607,13389,4035,3333,554,.492,.111,.570,22.1,6.6,5.5,0.9,20.8,.074,-2.1,-0.4
2,2,LAC,Tyson Chandler,17,1079,30523,9302,10094,924,.596,.000,.646,28.3,8.6,9.4,0.9,99.4,.156,1.5,27.2
3,3,ATL,Pau Gasol,17,1196,40641,20776,11168,3873,.508,.366,.754,34.0,17.4,9.3,3.2,143.0,.169,3.5,56.6
4,4,CHI,Eddy Curry,11,527,13109,6820,2725,287,.545,1.000,.642,24.9,12.9,5.2,0.5,21.7,.080,-3.5,-5.0
5,5,GSW,Jason Richardson,Michigan State University,13,857,29241,14644,4245,2284,.438,.370,.707,34.1,17.1,5.0,2.7,59.1,.097,1.3,24.4
6,6,MEM,Shane Battier,Duke University,13,977,30004,8408,4082,1717,.437,.384,.743,30.7,8.6,4.2,1.8,75.7,.121,2.9,37.0
7,7,NJN,Eddie Griffin,Seton Hall University,5,303,6729,2171,1744,236,.377,.315,.671,22.2,7.2,5.8,0.8,10.9,.078,-1.0,1.7
8,8,CLE,DeSagana Diop,12,601,8403,1185,2219,270,.427,.167,.467,14.0,2.0,3.7,0.4,12.8,.073,0.0,4.3
9,9,DET,Rodney White,University of North Carolina at Charlotte,4,218,3354,1540,485,237,.424,.314,.749,15.4,7.1,2.2,1.1,1.8,.026,-3.8,-1.5
10,10,BOS,Joe Johnson,University of Arkansas,17,1276,44234,20405,5059,5001,.441,.371,.802,34.7,16.0,4.0,3.9,82.8,.090,0.4,26.4
